Date,Close
2017/4/3,1150.20 
2017/4/2,1107.60 
2017/4/1,1093.20 
2017/3/31,1081.70 
2017/3/30,1041.00 
2017/3/29,1041.80 
2017/3/28,1044.70 
2017/3/27,1042.70 
2017/3/26,969.00 
2017/3/25,972.17 
2017/3/24,943.10 
2017/3/23,1033.00 
2017/3/22,1039.10 
2017/3/21,1115.00 
2017/3/20,1039.00 
2017/3/19,1016.10 
2017/3/18,971.00 
2017/3/17,1068.40 
2017/3/16,1169.00 
2017/3/15,1256.10 
2017/3/14,1245.00 
2017/3/13,1238.50 
2017/3/12,1225.20 
2017/3/11,1172.80 
2017/3/10,1113.60 
2017/3/9,1190.40 
2017/3/8,1149.30 
2017/3/7,1232.40 
2017/3/6,1279.30 
2017/3/5,1278.40 
2017/3/4,1267.80 
2017/3/3,1288.20 
2017/3/2,1262.30 
2017/3/1,1232.80 
2017/2/28,1189.10 
2017/2/27,1195.50 
2017/2/26,1178.30 
2017/2/25,1153.00 
2017/2/24,1185.10 
2017/2/23,1190.90 
2017/2/22,1125.30 
2017/2/21,1129.60 
2017/2/20,1091.20 
2017/2/19,1056.20 
2017/2/18,1059.80 
2017/2/17,1056.20 
2017/2/16,1038.40 
2017/2/15,1013.80 
2017/2/14,1013.70 
2017/2/13,996.50 
2017/2/12,996.01 
2017/2/11,1000.30 
2017/2/10,992.00 
2017/2/9,984.97 
2017/2/8,1048.80 
2017/2/7,1052.10 
2017/2/6,1022.60 
2017/2/5,1006.60 
2017/2/4,1031.10 
2017/2/3,1015.70 
2017/2/2,1005.70 
2017/2/1,983.73 
2017/1/31,966.19 
2017/1/30,917.36 
2017/1/29,912.56 
2017/1/28,919.43 
2017/1/27,916.70 
2017/1/26,915.12 
2017/1/25,893.35 
2017/1/24,886.10 
2017/1/23,910.03 
2017/1/22,923.72 
2017/1/21,924.02 
2017/1/20,895.96 
2017/1/19,900.29 
2017/1/18,887.76 
2017/1/17,903.99 
2017/1/16,830.10 
2017/1/15,820.74 
2017/1/14,815.30 
2017/1/13,828.12 
2017/1/12,804.58 
2017/1/11,778.58 
2017/1/10,905.76 
2017/1/9,903.00 
2017/1/8,915.90 
2017/1/7,908.84 
2017/1/6,898.00 
2017/1/5,1003.20 
2017/1/4,1139.60 
2017/1/3,1037.50 
2017/1/2,1019.30 
2017/1/1,998.99 
2016/12/31,966.58 
2016/12/30,959.26 
2016/12/29,972.63 
2016/12/28,981.70 
2016/12/27,936.32 
2016/12/26,906.40 
2016/12/25,897.99 
2016/12/24,895.24 
2016/12/23,918.99 
2016/12/22,859.20 
2016/12/21,829.99 
2016/12/20,797.99 
2016/12/19,790.59 
2016/12/18,790.21 
2016/12/17,790.99 
2016/12/16,784.17 
2016/12/15,777.43 
2016/12/14,774.49 
2016/12/13,775.00 
2016/12/12,777.99 
2016/12/11,770.21 
2016/12/10,772.90 
2016/12/9,770.50 
2016/12/8,765.01 
2016/12/7,765.01 
2016/12/6,757.36 
2016/12/5,750.62 
2016/12/4,768.50 
2016/12/3,765.27 
2016/12/2,774.91 
2016/12/1,755.36 
2016/11/30,739.00 
2016/11/29,731.05 
2016/11/28,731.52 
2016/11/27,724.99 
2016/11/26,731.19 
2016/11/25,740.36 
2016/11/24,737.68 
2016/11/23,741.99 
2016/11/22,750.05 
2016/11/21,738.99 
2016/11/20,729.67 
2016/11/19,752.90 
2016/11/18,753.97 
2016/11/17,740.67 
2016/11/16,744.99 
2016/11/15,712.17 
2016/11/14,707.43 
2016/10/31,704.09 
2016/10/30,702.55 
2016/10/29,714.51 
2016/10/28,693.47 
2016/10/27,688.67 
2016/10/26,678.70 
2016/10/25,659.52 
2016/10/24,654.65 
2016/10/23,659.03 
2016/10/22,664.99 
2016/10/21,636.73 
2016/10/20,632.46 
2016/10/19,631.77 
2016/10/18,638.80 
2016/10/17,639.79 
2016/10/16,644.17 
2016/10/15,640.20 
2016/10/14,643.00 
2016/10/13,637.01 
2016/10/12,637.63 
2016/10/11,641.74 
2016/10/10,618.87 
2016/10/9,616.56 
2016/10/8,620.50 
2016/10/7,620.13 
2016/10/6,613.51 
2016/10/5,614.09 
2016/10/4,610.98 
2016/10/3,612.57 
2016/10/2,609.09 
2016/10/1,614.09 
2016/9/30,611.10 
2016/9/29,604.60 
2016/9/28,603.76 
2016/9/27,605.53 
2016/9/26,609.14 
2016/9/25,600.36 
2016/9/24,602.55 
2016/9/23,603.29 
2016/9/22,597.08 
2016/9/21,597.43 
2016/9/20,600.05 
2016/9/19,609.79 
2016/9/18,613.03 
2016/9/17,607.69 
2016/9/16,610.01 
2016/9/15,611.81 
2016/9/14,613.88 
2016/9/13,614.23 
2016/9/12,611.62 
2016/9/11,612.08 
2016/9/10,628.00 
2016/9/9,626.25 
2016/9/8,631.73 
2016/9/7,619.75 
2016/9/6,615.23 
2016/9/5,611.50 
2016/9/4,614.52 
2016/9/3,609.89 
2016/9/2,579.85 
2016/9/1,572.73 
2016/8/31,576.15 
2016/8/30,579.49 
2016/8/29,574.78 
2016/8/28,574.17 
2016/8/27,568.55 
2016/8/26,578.01 
2016/8/25,577.20 
2016/8/24,580.32 
2016/8/23,583.54 
2016/8/22,588.01 
2016/8/21,581.42 
2016/8/20,582.01 
2016/8/19,573.50 
2016/8/18,572.21 
2016/8/17,571.83 
2016/8/16,574.24 
2016/8/15,564.64 
2016/8/14,569.44 
2016/8/13,583.73 
2016/8/12,585.50 
2016/8/11,591.27 
2016/8/10,590.28 
2016/8/9,604.10 
2016/8/8,604.10 
2016/8/7,604.10 
2016/8/6,604.10 
2016/8/5,604.10 
2016/8/4,604.10 
2016/8/3,604.10 
2016/8/2,604.00 
2016/8/1,607.99 
2016/7/31,623.67 
2016/7/30,654.99 
2016/7/29,658.34 
2016/7/27,654.51 
2016/7/26,648.47 
2016/7/25,654.17 
2016/7/24,661.82 
2016/7/23,654.03 
2016/7/22,648.04 
2016/7/21,665.01 
2016/7/20,665.85 
2016/7/19,675.00 
2016/7/18,674.30 
2016/7/17,683.20 
2016/7/16,665.33 
2016/7/15,665.50 
2016/7/14,659.78 
2016/7/13,653.70 
2016/7/12,667.19 
2016/7/11,647.95 
2016/7/10,649.72 
2016/7/9,648.11 
2016/7/8,664.80 
2016/7/7,640.51 
2016/7/6,677.04 
2016/7/5,667.76 
2016/7/4,681.34 
2016/7/3,659.29 
2016/7/2,705.04 
2016/7/1,674.75 
2016/6/30,674.74 
2016/6/29,639.68 
2016/6/28,646.30 
2016/6/27,662.20 
2016/6/26,627.42 
2016/6/25,664.87 
2016/6/24,666.05 
2016/6/23,625.80 
2016/6/22,606.02 
2016/6/21,668.88 
2016/6/20,743.90 
2016/6/19,767.30 
2016/6/18,757.60 
2016/6/17,748.66 
2016/6/16,769.45 
2016/6/15,696.88 
2016/6/14,684.51 
2016/6/13,705.88 
2016/6/12,671.00 
2016/6/11,614.52 
2016/6/10,580.08 
2016/6/9,575.52 
2016/6/8,583.05 
2016/6/7,576.88 
2016/6/6,585.22 
2016/6/5,574.00 
2016/6/4,572.67 
2016/6/3,570.87 
2016/6/2,538.80 
2016/6/1,536.79 
2016/5/31,530.69 
2016/5/30,532.89 
2016/5/29,531.00 
2016/5/28,527.01 
2016/5/27,472.03 
2016/5/26,453.95 
2016/5/25,449.06 
2016/5/24,445.03 
2016/5/23,443.66 
2016/5/22,437.48 
2016/5/21,440.81 
2016/5/20,441.57 
2016/5/19,435.00 
2016/5/18,453.51 
2016/5/17,453.24 
2016/5/16,453.00 
2016/5/15,457.89 
2016/5/14,455.80 
2016/5/13,455.77 
2016/5/12,455.00 
2016/5/11,452.28 
2016/5/10,450.70 
2016/5/9,461.56 
2016/5/8,459.87 
2016/5/7,460.20 
2016/5/6,461.18 
2016/5/5,448.40 
2016/5/4,447.38 
2016/5/3,450.39 
2016/5/2,443.73 
2016/5/1,451.11 
2016/4/30,446.60 
2016/4/29,455.32 
2016/4/28,450.46 
2016/4/27,445.09 
2016/4/26,468.14 
2016/4/25,461.77 
2016/4/24,463.01 
2016/4/23,453.69 
2016/4/22,447.80 
2016/4/21,452.03 
2016/4/20,443.95 
2016/4/19,437.76 
2016/4/18,430.04 
2016/4/17,428.51 
2016/4/16,432.04 
2016/4/15,431.48 
2016/4/14,426.01 
2016/4/13,424.75 
2016/4/12,426.59 
2016/4/11,423.74 
2016/4/10,421.32 
2016/4/9,418.47 
2016/4/8,418.50 
2016/4/7,422.28 
2016/4/6,422.57 
2016/4/5,423.75 
2016/4/4,420.46 
2016/4/3,420.60 
2016/4/2,420.30 
2016/4/1,417.56 
2016/3/31,416.02 
2016/3/30,413.20 
2016/3/29,415.81 
2016/3/28,424.06 
2016/3/27,427.37 
2016/3/26,416.71 
2016/3/25,416.00 
2016/3/24,415.30 
2016/3/23,418.12 
2016/3/22,417.69 
2016/3/21,411.88 
2016/3/20,411.25 
2016/3/19,408.41 
2016/3/18,407.70 
2016/3/17,418.75 
2016/3/16,417.28 
2016/3/15,415.50 
2016/3/14,415.99 
2016/3/13,411.82 
2016/3/12,410.01 
2016/3/11,420.49 
2016/3/10,416.51 
2016/3/9,412.94 
2016/3/8,411.35 
2016/3/7,412.70 
2016/3/6,403.91 
2016/3/5,397.36 
2016/3/4,408.82 
2016/3/3,420.56 
2016/3/2,422.22 
2016/3/1,434.82 
2016/2/29,439.16 
2016/2/28,434.47 
2016/2/27,434.21 
2016/2/26,435.31 
2016/2/25,424.88 
2016/2/24,426.36 
2016/2/23,421.13 
2016/2/22,440.27 
2016/2/21,440.48 
2016/2/20,438.70 
2016/2/19,419.99 
2016/2/18,421.50 
2016/2/17,414.86 
2016/2/16,407.27 
2016/2/15,399.90 
2016/2/14,408.30 
2016/2/13,392.99 
2016/2/12,382.98 
2016/2/11,378.00 
2016/2/10,380.89 
2016/2/9,373.97 
2016/2/8,370.49 
2016/2/7,372.01 
2016/2/6,373.75 
2016/2/5,386.54 
2016/2/4,389.80 
2016/2/3,368.98 
2016/2/2,372.90 
2016/2/1,371.42 
2016/1/31,365.50 
2016/1/30,376.96 
2016/1/29,377.63 
2016/1/28,378.39 
2016/1/27,394.97 
2016/1/26,391.32 
2016/1/25,390.98 
2016/1/24,402.77 
2016/1/23,385.57 
2016/1/22,380.96 
2016/1/21,411.00 
2016/1/20,419.41 
2016/1/19,378.96 
2016/1/18,387.04 
2016/1/17,382.07 
2016/1/16,388.42 
2016/1/15,358.85 
2016/1/14,429.25 
2016/1/13,431.08 
2016/1/12,432.05 
2016/1/11,449.26 
2016/1/10,449.35 
2016/1/9,449.23 
2016/1/8,454.00 
2016/1/7,459.05 
2016/1/6,427.99 
2016/1/5,431.84 
2016/1/4,432.90 
2016/1/3,428.66 
2016/1/2,432.70 
2016/1/1,433.98 
2015/12/31,429.02 
2015/12/30,424.70 
2015/12/29,431.85 
2015/12/28,420.24 
2015/12/27,422.37 
2015/12/26,416.51 
2015/12/25,455.47 
2015/12/24,456.13 
2015/12/23,442.62 
2015/12/22,435.65 
2015/12/21,437.93 
2015/12/20,442.62 
2015/12/19,462.46 
2015/12/18,463.52 
2015/12/17,455.84 
2015/12/16,454.95 
2015/12/15,466.50 
2015/12/14,442.59 
2015/12/13,433.00 
2015/12/12,435.67 
2015/12/11,456.28 
2015/12/10,414.94 
2015/12/9,418.73 
2015/12/8,420.78 
2015/12/7,396.70 
2015/12/6,390.60 
2015/12/5,390.00 
2015/12/4,363.17 
2015/12/3,360.73 
2015/12/2,359.14 
2015/12/1,362.68 
2015/11/30,376.88 
2015/11/29,373.29 
2015/11/28,358.71 
2015/11/27,358.90 
2015/11/26,353.99 
2015/11/25,329.85 
2015/11/24,320.10 
2015/11/23,323.63 
2015/11/22,324.66 
2015/11/21,327.55 
2015/11/20,322.20 
2015/11/19,326.50 
2015/11/18,335.95 
2015/11/17,336.29 
2015/11/16,332.14 
2015/11/15,321.07 
2015/11/14,333.40 
2015/11/13,338.54 
2015/11/12,336.57 
2015/11/11,314.00 
2015/11/10,340.20 
2015/11/9,381.01 
2015/11/8,374.00 
2015/11/7,384.61 
2015/11/6,375.56 
2015/11/5,387.96 
2015/11/4,409.24 
2015/11/3,405.29 
2015/11/2,365.00 
2015/11/1,330.69 
2015/10/31,316.00 
2015/10/30,328.19 
2015/10/29,314.88 
2015/10/28,304.50 
2015/10/27,295.17 
2015/10/26,287.22 
2015/10/25,284.79 
2015/10/24,284.19 
2015/10/23,279.21 
2015/10/22,275.83 
2015/10/21,267.80 
2015/10/20,270.97 
2015/10/19,265.05 
2015/10/18,265.04 
2015/10/17,272.94 
2015/10/16,263.47 
2015/10/15,255.19 
2015/10/14,253.54 
2015/10/13,251.25 
2015/10/12,246.09 
2015/10/11,247.92 
2015/10/10,246.01 
2015/10/9,244.82 
2015/10/8,242.97 
2015/10/7,244.20 
2015/10/6,247.36 
2015/10/5,242.01 
2015/10/4,239.50 
2015/10/3,239.79 
2015/10/2,237.86 
2015/10/1,238.48 
2015/9/30,236.49 
2015/9/29,236.80 
2015/9/28,240.43 
2015/9/27,233.37 
2015/9/26,234.63 
2015/9/25,235.26 
2015/9/24,234.65 
2015/9/23,230.54 
2015/9/22,231.27 
2015/9/21,227.22 
2015/9/20,232.12 
2015/9/19,232.09 
2015/9/18,233.78 
2015/9/17,233.61 
2015/9/16,228.99 
2015/9/15,230.93 
2015/9/14,230.89 
2015/9/13,230.96 
2015/9/12,235.77 
2015/9/11,240.60 
2015/9/10,239.49 
2015/9/9,238.95 
2015/9/8,244.20 
2015/9/7,240.85 
2015/9/6,240.97 
2015/9/5,235.84 
2015/9/4,230.89 
2015/9/3,227.25 
2015/9/2,229.71 
2015/9/1,228.24 
2015/8/31,231.35 
2015/8/30,229.99 
2015/8/29,230.75 
2015/8/28,231.83 
2015/8/27,225.80 
2015/8/26,226.21 
2015/8/25,222.66 
2015/8/24,210.50 
2015/8/23,228.53 
2015/8/22,230.27 
2015/8/21,232.17 
2015/8/20,235.54 
2015/8/19,226.24 
2015/8/18,183.01 
2015/8/17,258.49 
2015/8/16,259.90 
2015/8/15,262.14 
2015/8/14,266.09 
2015/8/13,264.47 
2015/8/12,267.09 
2015/8/11,271.96 
2015/8/10,265.10 
2015/8/9,265.58 
2015/8/8,261.34 
2015/8/7,280.12 
2015/8/6,279.08 
2015/8/5,282.61 
2015/8/4,285.47 
2015/8/3,281.27 
2015/8/2,282.49 
2015/8/1,280.33 
2015/7/31,284.45 
2015/7/30,288.21 
2015/7/29,289.92 
2015/7/28,295.23 
2015/7/27,294.84 
2015/7/26,293.01 
2015/7/25,289.36 
2015/7/24,288.60 
2015/7/23,276.51 
2015/7/22,277.99 
2015/7/21,275.78 
2015/7/20,280.31 
2015/7/19,275.03 
2015/7/18,277.25 
2015/7/17,279.85 
2015/7/16,278.93 
2015/7/15,285.44 
2015/7/14,286.87 
2015/7/13,292.65 
2015/7/12,311.12 
2015/7/10,286.70 
2015/7/9,269.22 
2015/7/8,270.83 
2015/7/7,265.51 
2015/7/6,274.83 
2015/7/5,265.20 
2015/7/4,260.58 
2015/7/3,256.05 
2015/7/2,254.52 
2015/7/1,258.10 
2015/6/30,262.89 
2015/6/29,256.69 
2015/6/28,248.72 
2015/6/27,251.61 
2015/6/26,243.29 
2015/6/25,242.05 
2015/6/24,239.80 
2015/6/23,244.25 
2015/6/22,246.67 
2015/6/21,244.25 
2015/6/20,245.38 
2015/6/19,244.58 
2015/6/18,249.51 
2015/6/17,248.95 
2015/6/16,252.08 
2015/6/15,236.98 
2015/6/14,233.54 
2015/6/13,232.87 
2015/6/12,229.44 
2015/6/11,229.82 
2015/6/10,228.60 
2015/6/9,229.05 
2015/6/8,228.76 
2015/6/7,223.26 
2015/6/6,225.65 
2015/6/5,224.51 
2015/6/4,223.24 
2015/6/3,225.11 
2015/6/2,224.68 
2015/6/1,222.00 
2015/5/31,228.70 
2015/5/30,232.54 
2015/5/29,236.52 
2015/5/28,236.86 
2015/5/27,236.85 
2015/5/26,237.36 
2015/5/25,237.10 
2015/5/24,240.95 
2015/5/23,238.81 
2015/5/22,240.97 
2015/5/21,235.27 
2015/5/20,234.24 
2015/5/19,231.70 
2015/5/18,232.82 
2015/5/17,236.22 
2015/5/16,235.70 
2015/5/15,237.30 
2015/5/14,236.68 
2015/5/13,235.80 
2015/5/12,241.78 
2015/5/11,242.47 
2015/5/10,240.57 
2015/5/9,242.54 
2015/5/8,244.50 
2015/5/7,237.29 
2015/5/6,229.27 
2015/5/5,235.87 
2015/5/4,238.54 
2015/5/3,240.70 
2015/5/2,234.81 
2015/5/1,231.78 
2015/4/30,236.11 
2015/4/29,225.23 
2015/4/28,225.30 
2015/4/27,227.68 
2015/4/26,219.70 
2015/4/25,226.10 
2015/4/24,231.38 
2015/4/23,236.01 
2015/4/22,234.14 
2015/4/21,235.80 
2015/4/20,224.21 
2015/4/19,222.21 
2015/4/18,223.08 
2015/4/17,222.40 
2015/4/16,228.47 
2015/4/15,223.98 
2015/4/14,220.19 
2015/4/13,225.00 
2015/4/12,236.38 
2015/4/11,236.86 
2015/4/10,236.12 
2015/4/9,243.58 
2015/4/8,244.92 
2015/4/7,253.71 
2015/4/6,255.61 
2015/4/5,260.50 
2015/4/4,253.60 
2015/4/3,254.23 
2015/4/2,253.23 
2015/4/1,246.93 
2015/3/31,244.33 
2015/3/30,247.93 
2015/3/29,242.44 
2015/3/28,252.95 
2015/3/27,246.50 
2015/3/26,249.19 
2015/3/25,245.92 
2015/3/24,246.00 
2015/3/23,267.23 
2015/3/22,268.82 
2015/3/21,260.47 
2015/3/20,262.19 
2015/3/19,261.86 
2015/3/18,257.30 
2015/3/17,285.25 
2015/3/16,291.22 
2015/3/15,286.90 
2015/3/14,282.60 
2015/3/13,283.28 
2015/3/12,295.56 
2015/3/11,296.70 
2015/3/10,292.70 
2015/3/9,291.03 
2015/3/8,275.59 
2015/3/7,276.97 
2015/3/6,273.20 
2015/3/5,277.69 
2015/3/4,273.33 
2015/3/3,283.75 
2015/3/2,277.30 
2015/3/1,262.40 
2015/2/28,255.70 
2015/2/27,254.96 
2015/2/26,236.93 
2015/2/25,237.99 
2015/2/24,239.73 
2015/2/23,239.40 
2015/2/22,236.50 
2015/2/21,245.55 
2015/2/20,244.50 
2015/2/19,240.20 
2015/2/18,236.30 
2015/2/17,244.00 
2015/2/16,233.60 
2015/2/15,235.88 
2015/2/14,257.20 
2015/2/13,236.06 
2015/2/12,222.37 
2015/2/11,219.79 
2015/2/10,220.87 
2015/2/9,221.10 
2015/2/8,223.99 
2015/2/7,229.00 
2015/2/6,223.20 
2015/2/5,216.76 
2015/2/4,227.11 
2015/2/3,228.58 
2015/2/2,237.83 
2015/2/1,228.99 
2015/1/31,218.45 
2015/1/30,229.07 
2015/1/29,235.03 
2015/1/28,236.09 
2015/1/27,263.65 
2015/1/26,274.48 
2015/1/25,254.53 
2015/1/24,240.00 
2015/1/23,235.00 
2015/1/22,226.32 
2015/1/21,225.51 
2015/1/20,218.00 
2015/1/19,213.21 
2015/1/18,209.85 
2015/1/17,201.23 
2015/1/16,206.68 
2015/1/15,217.72 
2015/1/14,183.16 
2015/1/13,229.84 
2015/1/12,267.62 
2015/1/11,266.19 
2015/1/10,275.04 
2015/1/9,292.83 
2015/1/8,285.64 
2015/1/7,297.00 
2015/1/6,285.39 
2015/1/5,273.20 
2015/1/4,258.78 
2015/1/3,281.99 
2015/1/2,315.11 
2015/1/1,313.85 
2014/12/31,317.00 
2014/12/30,308.79 
2014/12/29,311.92 
2014/12/28,317.53 
2014/12/27,315.91 
2014/12/26,328.49 
2014/12/25,319.00 
2014/12/24,322.79 
2014/12/23,332.91 
2014/12/22,329.02 
2014/12/21,317.21 
2014/12/20,329.07 
2014/12/19,315.74 
2014/12/18,308.26 
2014/12/17,318.19 
2014/12/16,330.61 
2014/12/15,347.19 
2014/12/14,352.67 
2014/12/13,350.88 
2014/12/12,352.84 
2014/12/11,350.04 
2014/12/10,346.92 
2014/12/9,353.85 
2014/12/8,363.31 
2014/12/7,374.43 
2014/12/6,372.77 
2014/12/5,378.39 
2014/12/4,370.26 
2014/12/3,375.74 
2014/12/2,382.01 
2014/12/1,377.60 
2014/11/30,376.72 
2014/11/29,374.49 
2014/11/28,375.57 
2014/11/27,369.57 
2014/11/26,367.87 
2014/11/25,375.82 
2014/11/24,373.15 
2014/11/23,360.57 
2014/11/22,346.35 
2014/11/21,349.33 
2014/11/20,355.88 
2014/11/19,379.16 
2014/11/18,370.00 
2014/11/17,387.56 
2014/11/16,388.21 
2014/11/15,376.51 
2014/11/14,399.07 
2014/11/13,419.42 
2014/11/12,417.87 
2014/11/11,367.00 
2014/11/10,367.97 
2014/11/9,360.00 
2014/11/8,344.99 
2014/11/7,341.50 
2014/11/6,348.50 
2014/11/5,337.55 
2014/11/4,326.90 
2014/11/3,323.56 
2014/11/2,322.50 
2014/11/1,327.18 
2014/10/31,337.00 
2014/10/30,343.85 
2014/10/29,333.20 
2014/10/28,353.10 
2014/10/27,350.65 
2014/10/26,349.99 
2014/10/25,347.41 
2014/10/24,356.15 
2014/10/23,355.98 
2014/10/22,379.96 
2014/10/21,382.84 
2014/10/20,380.98 
2014/10/19,386.25 
2014/10/18,390.00 
2014/10/17,380.25 
2014/10/16,379.29 
2014/10/15,393.46 
2014/10/14,397.94 
2014/10/13,383.35 
2014/10/12,372.03 
2014/10/11,361.27 
2014/10/10,359.51 
2014/10/9,363.45 
2014/10/8,350.04 
2014/10/7,330.97 
2014/10/6,323.84 
2014/10/5,322.45 
2014/10/4,328.66 
2014/10/3,357.69 
2014/10/2,371.74 
2014/10/1,383.00 
2014/9/30,387.14 
2014/9/29,369.60 
2014/9/28,374.71 
2014/9/27,397.25 
2014/9/26,402.97 
2014/9/25,409.09 
2014/9/24,420.41 
2014/9/23,429.13 
2014/9/22,397.67 
2014/9/21,400.69 
2014/9/20,411.59 
2014/9/19,395.27 
2014/9/18,427.18 
2014/9/17,456.77 
2014/9/16,465.13 
2014/9/15,469.90 
2014/9/14,476.49 
2014/9/13,478.10 
2014/9/12,471.81 
2014/9/11,477.09 
2014/9/10,477.33 
2014/9/9,472.66 
2014/9/8,470.43 
2014/9/7,479.73 
2014/9/6,481.32 
2014/9/5,477.59 
2014/9/4,489.20 
2014/9/3,474.04 
2014/9/2,476.79 
2014/9/1,485.83 
2014/8/31,483.37 
2014/8/30,499.00 
2014/8/29,507.52 
2014/8/28,507.75 
2014/8/27,510.99 
2014/8/26,508.43 
2014/8/25,502.50 
2014/8/24,507.30 
2014/8/23,500.15 
2014/8/22,515.57 
2014/8/21,515.87 
2014/8/20,516.98 
2014/8/19,490.30 
2014/8/18,478.20 
2014/8/17,501.32 
2014/8/16,527.17 
2014/8/15,506.23 
2014/8/14,510.00 
2014/8/13,549.00 
2014/8/12,566.00 
2014/8/11,572.50 
2014/8/10,580.00 
2014/8/9,583.30 
2014/8/8,586.41 
2014/8/7,582.25 
2014/8/6,577.50 
2014/8/5,574.95 
2014/8/4,581.11 
2014/8/3,582.06 
2014/8/2,587.75 
2014/8/1,594.92 
2014/7/31,579.04 
2014/7/30,551.00 
2014/7/29,575.00 
2014/7/28,586.38 
2014/7/27,590.50 
2014/7/26,594.00 
2014/7/25,598.00 
2014/7/24,600.31 
2014/7/23,617.21 
2014/7/22,612.59 
2014/7/21,619.79 
2014/7/20,618.91 
2014/7/19,625.25 
2014/7/18,627.46 
2014/7/17,627.60 
2014/7/16,621.04 
2014/7/15,620.87 
2014/7/14,622.40 
2014/7/13,624.00 
2014/7/12,626.00 
2014/7/11,625.50 
2014/7/10,610.00 
2014/7/9,620.24 
2014/7/8,618.50 
2014/7/7,624.00 
2014/7/6,633.25 
2014/7/5,630.00 
2014/7/4,632.24 
2014/7/3,643.62 
2014/7/2,647.90 
2014/7/1,650.77 
2014/6/30,640.01 
2014/6/29,603.65 
2014/6/28,600.10 
2014/6/27,606.18 
2014/6/26,577.90 
2014/6/25,568.07 
2014/6/24,587.28 
2014/6/23,599.25 
2014/6/22,607.80 
2014/6/21,601.61 
2014/6/20,601.00 
2014/6/19,602.00 
2014/6/18,611.50 
2014/6/17,614.25 
2014/6/16,580.00 
2014/6/15,571.00 
2014/6/14,554.37 
2014/6/13,582.59 
2014/6/12,590.01 
2014/6/11,637.10 
2014/6/10,653.64 
2014/6/9,653.73 
2014/6/8,662.35 
2014/6/7,663.00 
2014/6/6,655.00 
2014/6/5,663.25 
2014/6/4,652.29 
2014/6/3,682.88 
2014/6/2,669.50 
2014/6/1,646.50 
2014/5/31,635.60 
2014/5/30,629.00 
2014/5/29,572.99 
2014/5/28,577.01 
2014/5/27,570.00 
2014/5/26,575.00 
2014/5/25,566.15 
2014/5/24,502.30 
2014/5/23,509.55 
2014/5/22,502.30 
2014/5/21,477.65 
2014/5/20,475.95 
2014/5/19,438.97 
2014/5/18,438.75 
2014/5/17,441.97 
2014/5/16,442.28 
2014/5/15,441.99 
2014/5/14,444.00 
2014/5/13,437.25 
2014/5/12,440.00 
2014/5/11,432.00 
2014/5/10,451.10 
2014/5/9,446.00 
2014/5/8,442.80 
2014/5/7,438.00 
2014/5/6,430.00 
2014/5/5,427.01 
2014/5/4,430.87 
2014/5/3,440.54 
2014/5/2,453.50 
2014/5/1,459.00 
2014/4/30,448.27 
2014/4/29,434.00 
2014/4/28,448.00 
2014/4/27,441.45 
2014/4/26,459.00 
2014/4/25,460.00 
2014/4/24,497.50 
2014/4/23,490.21 
2014/4/22,488.00 
2014/4/21,497.00 
2014/4/20,512.45 
2014/4/19,505.00 
2014/4/18,490.54 
2014/4/17,500.71 
2014/4/16,522.25 
2014/4/15,515.00 
2014/4/14,459.00 
2014/4/13,404.22 
2014/4/12,415.00 
2014/4/11,416.26 
2014/4/10,370.00 
2014/4/9,442.50 
2014/4/8,448.75 
2014/4/7,454.20 
2014/4/6,453.69 
2014/4/5,460.80 
2014/4/4,449.99 
2014/4/3,448.78 
2014/4/2,443.33 
2014/4/1,482.83 
2014/3/31,452.00 
2014/3/30,464.10 
2014/3/29,491.92 
2014/3/28,497.44 
2014/3/27,498.53 
2014/3/26,595.00 
2014/3/25,582.01 
2014/3/24,590.00 
2014/3/23,566.20 
2014/3/22,560.00 
2014/3/21,568.80 
2014/3/20,583.48 
2014/3/19,611.00 
2014/3/18,618.37 
2014/3/17,624.33 
2014/3/16,635.01 
2014/3/15,641.64 
2014/3/14,630.00 
2014/3/13,641.99 
2014/3/12,650.00 
2014/3/11,615.00 
2014/3/10,615.00 
2014/3/9,621.00 
2014/3/8,614.14 
2014/3/7,621.00 
2014/3/6,663.00 
2014/3/5,675.00 
2014/3/4,668.00 
2014/3/3,658.00 
2014/3/2,560.62 
2014/3/1,568.21 
2014/2/28,565.00 
2014/2/27,579.00 
2014/2/26,582.00 
2014/2/25,515.00 
2014/2/24,562.43 
2014/2/23,619.00 
2014/2/22,595.22 
2014/2/21,568.00 
2014/2/20,578.88 
2014/2/19,630.41 
2014/2/18,628.00 
2014/2/17,663.85 
2014/2/16,608.00 
2014/2/15,653.38 
2014/2/14,682.00 
2014/2/13,634.26 
2014/2/12,685.00 
2014/2/11,658.87 
2014/2/10,706.32 
2014/2/9,710.00 
2014/2/8,690.00 
2014/2/7,720.00 
2014/2/6,771.55 
2014/2/5,791.00 
2014/2/4,813.00 
2014/2/3,810.00 
2014/2/1,814.65 
2014/1/31,800.00 
2014/1/30,803.95 
2014/1/29,800.00 
2014/1/28,795.00 
2014/1/27,760.29 
2014/1/26,809.65 
2014/1/25,810.00 
2014/1/24,781.87 
2014/1/23,816.21 
2014/1/22,807.00 
2014/1/21,810.00 
2014/1/20,823.35 
2014/1/19,830.00 
2014/1/18,800.00 
2014/1/17,789.00 
2014/1/16,824.00 
2014/1/15,839.73 
2014/1/14,826.85 
2014/1/13,818.40 
